Li,Be,B,C,Mg,Al,Si,P,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Y,Zr,Nb,Mo,Pd,Ag,In,Sn,La,Ce,Pr,Nd,Sm,Gd,Tb,Dy,Ho,Er,Tm,Lu,Hf,Ta,W,Pt,Au,index,Dmax
0.0,0.0,0.0,0.0,0.0011574074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046296298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976852,1.0
0.0,0.0,0.0,0.0,0.0,1.30485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011192841,0.0011192841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99769056,12.0
0.0,0.0,0.00013824884,0.00034562213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034562213,0.0,0.0011520737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032258066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99769586,1.5
0.0,0.0,0.00013517242,0.00029287356,0.0,4.597701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00022528735,0.0,0.0013517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020275863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5057473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99770117,8.0
0.0,0.0,0.00013761468,0.0003440367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003440367,0.0,0.0,0.0011467889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032110093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977064,2.0
0.0,0.0,0.0,0.0,0.0,0.0,4.576659e-05,0.0,0.0,0.0,0.00029748282,0.0,0.0,0.0,0.0,0.0,0.0013501144,0.0,0.0,0.0,0.0,0.0003661327,0.00016018307,0.0,0.0,0.0,0.0,6.864988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99771166,3.0
0.0,0.0,0.0,0.0,0.0,0.0003196347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001826484,0.0001826484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015981735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977169,0.5
0.0,0.0,0.0,0.0,0.0,0.0006833713,0.0,0.0,0.0013667427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022779044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977221,2.0
0.0,0.0,0.0,0.0,0.0,0.00036363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.818182e-05,0.000113636364,0.00027272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007272727,0.0007272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977273,10.0
0.0,0.0,0.000521542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015419502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013605441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8027206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977324,2.5
0.0,0.0,0.0,0.0,0.0,1.529412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010972173,0.0010972173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2692314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977376,5.0
0.0,0.0,0.0,0.0,0.0014672686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045146726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033860045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99774265,3.5
0.0,0.0006756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009,0.0,0.000112612615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005630631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977477,8.0
0.0,0.0,0.0,0.0,0.0,0.00036629214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026067416,0.00026067416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013595506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977528,8.0
0.0,0.0,0.0,0.0,0.0,1.6681613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010722197,0.0010722197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99775785,1.0
0.0,0.0,0.0,0.0,0.00086129754,0.0,0.0,0.0,0.000344519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001722595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008590604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99776286,0.5
0.0,2.4776784e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0013377902,0.0,0.0,0.0,0.00066890626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99776787,5.0
0.0,0.0,5.924276e-06,0.0,0.0,0.0,1.4699332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022198218,0.0,0.0019977728,0.0,0.0,0.0,0.0,0.0,2.2271715e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977728,1.0
0.0,0.0,0.00011111111,0.00015555555,0.0,0.0,7.3333336e-05,0.00019333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666667,0.0,0.0,0.0,0.0,2.2222222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99777776,3.0
0.0,0.0,0.0,0.0,0.0,0.0,2.2172948e-05,0.0,0.0,0.0,0.0009201774,0.0,0.0,0.0,0.0,0.0,0.00016629712,0.0008314856,0.0,0.0,0.0,5.5432374e-05,0.0,0.0,0.0,0.0,0.0,0.00011086475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011086475,0.0,0.0,0.0,0.0,0.9977827,6.0
0.00022035399,0.0,0.0,0.0,0.00018893805,0.0,0.0,0.0,0.0014380531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036504425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977876,5.0
0.0,0.0,0.0,0.0,0.0,0.00017660044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097130245,0.0,0.0,0.0,0.00088300224,0.0,0.0,0.0,0.00017660044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977925,15.0
0.0,0.0,0.0,0.0,0.0,0.00015418502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023127753,0.00023127753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015859031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99779737,1.5
0.0,0.0,0.0,0.0,0.0,0.00015384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000945055,0.0,0.0,0.0,0.001054945,0.0,0.0,0.0,4.3956043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978022,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00037280703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0016885964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997807,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009846827,0.0,0.0,0.0,0.0003282276,0.0,0.0,0.0,0.00021881839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006564552,0.0,0.0,0.0,0.0,0.9978118,2.0
0.0,0.0,0.0003209607,0.0,0.0,0.0,0.00021397379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016048035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3668122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978166,1.0
0.0,0.0,0.0,0.0,0.001416122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043572986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003267974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99782133,0.5
0.0,0.0,0.00047826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015434782,0.0,0.0,0.0,0.0,0.0,0.00013043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173913e-05,0.0,0.0,0.9978261,3.0
0.0,0.0,0.0,0.0,0.0,0.00015184382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009761388,0.0,0.0,0.0,0.0009761388,0.0,0.0,0.0,6.507592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978308,8.0
0.0,0.0,0.0,0.0,0.0,0.0,4.329004e-05,0.0,0.0,0.0,0.00023809524,0.0,0.0,0.0,0.0,0.0,0.0012770562,0.0,0.0,0.0,0.0,0.00043290044,0.00010822511,0.0,0.0,0.0,0.0,6.493506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978355,2.0
0.0,0.0,0.00041053997,0.0,0.0,0.0,0.00010263499,0.0,0.0,0.0,0.0,0.0,2.159827e-05,0.0,0.0009237149,0.00061581,0.0,0.0,0.0,0.0,0.0,0.0,8.552916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99784017,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021551724,0.0,0.0,0.0,0.0,0.0,0.0,0.00075431034,0.0,0.0,0.0,0.0006465517,0.0,0.0,0.0,0.0005387931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978448,2.0
0.0,0.0,0.0,0.0,0.0,0.0002688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010752688,0.0,0.0,0.00032258066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010752688,0.0,0.0,0.001344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99784946,6.0
0.0,0.0,0.00029592274,0.0,0.0,0.0,0.00014806866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016427039,0.0,0.0,0.0,0.0,0.0,0.0,5.9227466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99785405,1.0
0.0,0.0,0.0,0.0,0.0,0.0,4.2826552e-05,0.0,0.0,0.0,0.00023554603,0.0,0.0,0.0,0.0,0.0,0.0012633832,0.0,0.0,0.0,0.0,0.0003640257,0.00017130621,0.0,0.0,0.0,0.0,6.423983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99785864,2.0
0.0,0.0,0.0,0.0,0.0013888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053418806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021367522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99786323,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011194029,0.0,0.00010660981,0.0,0.0009061834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978678,2.0
0.0,0.0,0.0,0.0,0.0014680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99787235,7.0
0.0,0.0,0.00040764333,0.0,0.0,0.0,0.00010191083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013859873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.492569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014267516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978769,2.0
0.0,0.0,0.00046601697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015251059,0.0,0.0,0.0,0.0,0.0,0.00012709746,0.0,4.237288e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99788135,4.0
0.0,0.0,0.0,0.0,0.0,0.0,2.1141648e-05,0.0,0.0,0.0,0.0008773784,0.0,0.0,0.0,0.0,0.0,0.00015856237,0.0008985201,0.0,0.0,0.0,5.2854124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010570825,0.0,0.0,0.0,0.0,0.9978858,5.0
0.0,0.0,0.0006144726,0.00040964133,0.0,0.0,0.00040964133,0.0006144726,0.0,0.0,0.0,0.0,0.0,0.0,2.0485231e-05,2.0485231e-05,2.0485231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978903,1.0
0.0,0.0,0.0,0.0,0.0014526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037894738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99789476,0.5
0.0,0.0,0.0,0.0,0.0,0.00015756303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021008404,0.00015756303,0.0,0.0,0.0,0.0013655461,0.0,0.0,0.00021008404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978992,6.0
0.0,0.0,0.00046121594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015094341,0.0,0.0,0.0,0.0,0.0,0.000104821804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096436e-05,0.0,0.0,0.9979036,3.0
0.0,0.0,0.0,0.0,0.0,0.0,4.1841e-05,0.0,0.0,0.0,0.00029288704,0.0,0.0,0.0,0.0,0.0,0.0012343095,0.0,0.0,0.0,0.0,0.0002719665,0.00018828452,0.0,0.0,0.0,0.0,6.276151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99790794,2.0
0.0,0.00041753653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083507306,0.0,0.0,0.0,0.0,0.0,0.00010438413,0.00020876827,0.0,0.0,0.0,0.0005219207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979123,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99791664,2.0
0.0,0.0,8.3160085e-05,8.3160085e-05,0.0,0.0,6.237006e-05,0.0001871102,0.0,0.0,0.0,0.0,0.0,0.0,0.0011642411,0.00041580043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3160085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997921,5.0
0.0,0.0,0.0,0.0,0.0,0.0001659751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007053942,0.0,0.0,0.0,0.0010373445,0.0,0.0,0.0,0.0001659751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979253,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029192548,0.0,0.0,0.0,0.0,0.0,0.0,0.0011677019,0.0,0.0,0.0,0.0,0.0001242236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048654244,0.0,0.0,0.0,0.0,0.99792963,4.0
0.0,0.0,0.0,0.0,0.0014049587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030991738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001446281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020661157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99793386,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003402062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1237112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0016804123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99793816,2.0
0.0,0.0,0.00012345679,0.000308642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041152263,0.0,0.0008847737,0.0,0.0,0.0,0.0,0.0,4.1152263e-05,0.0,0.0,0.00020576132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.230453e-05,0.0,0.0,0.9979424,8.0
0.0,0.0,0.0,0.0,0.0004661191,0.0,0.0,0.0,0.0007474332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083983573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979466,5.0
0.0,0.0,0.0,0.0,0.0,0.00020491803,0.0,0.0,0.0,0.0,0.00010245902,0.0,0.0,0.0,0.0,0.0,0.00016393443,0.00040983607,0.0,0.0,0.0,0.0011680328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979508,10.0
0.0,0.0,0.0003847853,0.0,0.0,0.0,9.619632e-05,0.0,0.0,0.0,0.0,0.0,4.0899795e-05,0.0,0.00086576684,0.0005771779,0.0,0.0,0.0,0.0,0.0,0.0,8.01636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997955,4.0
0.0,0.0,0.0,0.0,0.0,0.0001427959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010199796,0.0,0.0,0.0,0.0008771837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979592,12.0
0.0,0.0,0.00046843177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014256618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012219959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0366599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99796337,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083333335,0.0,0.0,0.0,0.0,0.0,6.097561e-05,0.0007317073,0.0,0.0,0.0,0.00020325204,0.0,0.0,0.00020325204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979675,4.0
0.0,0.0,4.056795e-05,0.00018255578,0.0,0.0,0.0,0.00018255578,0.0,0.0,0.0,0.0,4.056795e-05,0.0,0.00158215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979716,1.8
0.0,0.0,0.00038866396,0.0,0.0,0.0,9.716599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014380567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.097166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9433199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979757,1.0
0.0,0.0,0.0,0.0,0.0,0.00020202021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050505,0.00026262624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979798,12.0
0.0,0.0,0.0,0.0,0.0013104838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050403224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002016129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979839,3.0
0.0,0.0,0.0,0.0,0.0,1.3541247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096104626,0.00096104626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6438635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979879,0.5
0.0,0.0,0.0,0.0,0.00030120483,0.0,0.0,0.0,0.0013052209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040160643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997992,4.0
